record_id	timestamp	operator	app_version	mode	target_sheet	row_key	specimen	individual	replicate	photo_file	img_w	img_h	quality	ruler_mm	mm_per_px	landmark	x	y	status
AT_20260727T111349Z-00001	2026-07-27T11:16:56.320Z	AT	1.16.0	new	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	22	2796.825	1904.762	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	1	2514.921	1588.825	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	2	3530.794	1568.508	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	3	2969.492	1441.599	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	4	2966.29	1692.443	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	5	2625.074	1500.045	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	6	2661.106	1655.432	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	7	2631.295	1526.87	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	8	2673.928	1710.727	derived
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	9	2549.859	1739.497	derived
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	10	2765.051	1601.368	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	11	2763.922	1689.859	derived
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	12	2947.909	1638.616	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	13	2628.56	1515.076	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	14	2634.03	1538.665	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	15	2565.896	1599.854	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	16	3458.38	1520.468	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	17	3475.586	1626.966	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	18	3658.769	1366.217	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	19	3700.197	1622.646	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	20	2963.322	2037.53	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	21	3107.965	2042.351	clicked
AT_20260727T111349Z-00002	2026-07-27T11:18:27.396Z	AT	1.16.0	new	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	22	2690.159	1548.19	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	1	2459.894	1985.407	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	2	3487.619	1963.397	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	3	2923.778	1847.835	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	4	2927.607	2113.933	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	5	2562.227	1893.637	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	6	2569.322	2039.145	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	7	2563.597	1921.738	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	8	2573.464	2124.105	derived
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	9	2466.91	2129.3	derived
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	10	2719.364	1992.849	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	11	2721.15	2116.904	derived
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	12	2880.211	1933.589	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	13	2562.477	1898.771	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	14	2564.717	1944.704	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	15	2508.033	1993.841	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	16	3415.948	1910.047	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	17	3407.557	2018.082	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	18	3650.482	1798.138	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	19	3623.392	2146.922	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	20	3347.414	2218.033	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	21	3496.408	2219.726	clicked
AT_20260727T111349Z-00003	2026-07-27T11:20:22.752Z	AT	1.16.0	correct	measurements	T-26-0001	T-26-0001	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10	0.067112	22	2669.981	1975.164	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	1	2598.73	1950.476	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	2	3830.476	1871.746	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	3	3127.461	1780.43	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	4	3144.153	2071.834	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	5	2727.451	1844.519	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	6	2744.353	2017.877	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	7	2729.927	1869.919	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	8	2752.383	2100.238	derived
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	9	2614.641	2113.668	derived
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	10	2892.467	1943.287	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	11	2900.629	2085.784	derived
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	12	3117.087	1906.039	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	13	2728.049	1850.661	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	14	2731.805	1889.177	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	15	2667.395	1958.914	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	16	3759.906	1810.809	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	17	3757.745	1939.014	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	18	3986.127	1633.642	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	19	3978.508	2085.705	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	20	3559.46	2326.975	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	21	3709.302	2326.975	clicked
AT_20260727T111349Z-00004	2026-07-27T11:20:38.037Z	AT	1.16.0	correct	measurements	T-26-0002	T-26-0002	T-26-0002	1	T-26-0002.jpeg	6000	4000	1	10	0.066737	22	2801.905	1930.667	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	1	2514.921	1588.825	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	2	3530.794	1568.508	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	3	2969.492	1441.599	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	4	2970.146	1692.433	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	5	2628.43	1499.691	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	6	2645.026	1657.127	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	7	2631.295	1526.87	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	8	2650.085	1705.112	derived
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	9	2528.53	1717.926	derived
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	10	2765.051	1601.368	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	11	2765.29	1692.967	derived
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	12	2947.909	1638.616	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	13	2630.035	1514.921	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	14	2632.554	1538.82	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	15	2565.896	1599.854	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	16	3458.38	1520.468	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	17	3475.586	1626.966	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	18	3658.769	1366.217	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	19	3700.197	1622.646	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	20	2963.322	2037.53	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	21	3107.965	2042.351	clicked
AT_20260727T111349Z-00005	2026-07-27T11:20:49.237Z	AT	1.16.0	correct	measurements	T-26-0003	T-26-0003	T-26-0003	1	T-26-0003.jpeg	6000	4000	1	10	0.069097	22	2686.772	1570.709	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		1	2461.587	1983.915	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		2	3489.312	1966.984	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		3	2921.123	1839.946	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		4	2920.423	2114.286	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		5	2559.238	1896.942	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		6	2571.93	2044.171	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		7	2561.481	1922.963	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		8	2578.801	2123.871	derived
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		9	2474.428	2132.869	derived
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		10	2696.931	1988.995	clicked
AT_20260727T111349Z-00006	2026-07-27T11:22:16.838Z	AT	1.16.0	repeat	bias	T-26-0001_AT_rep1	T-26-0001_AT_rep1	T-26-0001	1	T-26-0001.jpeg	6000	4000	1	10		11	2696.613	2113.715	derived
